"SALK_Line","endolocus","endo.area","tdna.area","area.ratio","littleN","failedN","ratiocat"
"SALK_007148C","PetC",1476.14333333333,6910.4705,7.62566820126007,4,2,"1.5 -> Inf"
"SALK_007192C","PetC",1335.924,8365.01633333333,6.40411132191045,3,2,"1.5 -> Inf"
"SALK_007218C","PetC",3235.2065,3242.99425,1.83187689082438,4,3,"1.5 -> Inf"
"SALK_007222C","PetC",2233.9265,7358.947,3.36031410735935,2,0,"1.5 -> Inf"
"SALK_007241C","PetC",1154.0565,2501.006,2.49020575727258,2,0,"1.5 -> Inf"
"SALK_007247C","PetC",2753.96425,5961.01725,2.8486901347803,4,0,"1.5 -> Inf"
"SALK_007273C","PetC",NA,NA,NA,0,2,NA
"SALK_007292C","PetC",672.358,6023.16133333333,9.04978326465782,3,1,"1.5 -> Inf"
"SALK_007305C","PetC",1036.4055,7031.3215,6.77700846890062,2,0,"1.5 -> Inf"
"SALK_007400C","PetC",794.142,1463.849,1.84330887926844,1,4,"1.5 -> Inf"
"SALK_007434C","PetC",610.971,351.142,0.57472776940313,1,1,"0.5 -> 1.5"
"SALK_007451C","PetC",88.485,1649.299,25.9516867265638,2,0,"1.5 -> Inf"
"SALK_007540C","PetC",86.839,388.824,8.17745600501201,2,0,"1.5 -> Inf"
"SALK_007576C","PetC",2083.2645,4837.49975,2.51296206626638,4,0,"1.5 -> Inf"
"SALK_007613C","PetC",4545.22475,3074.11025,0.979336298175673,4,2,"0.5 -> 1.5"
"SALK_007617C","PetC",420.021,1827.092,4.35000154754167,1,1,"1.5 -> Inf"
"SALK_007658C","PetC",3587.94533333333,5413.733,1.5005893689051,3,1,"1.5 -> Inf"
"SALK_007659C","PetC",701.263,2131.92,3.04011476436087,1,1,"1.5 -> Inf"
"SALK_007674C","PetC",340.3995,952.349,2.74860264731533,2,1,"1.5 -> Inf"
"SALK_007697C","PetC",216.021,1646.299,7.951973793018,2,0,"1.5 -> Inf"
"SALK_007741C","PetC",613.728,2590.799,4.22141241722718,1,1,"1.5 -> Inf"
"SALK_007750C","PetC",1233.849,2391.799,1.93848598977671,1,1,"1.5 -> Inf"
"SALK_007756C","PetC",1080.092,1195.042,1.10642611925651,1,1,"0.5 -> 1.5"
"SALK_007766C","PetC",678.021,2211.799,3.26213937326425,1,1,"1.5 -> Inf"
"SALK_007790C","PetC",1182.885,920.1425,0.647033545591863,2,0,"0.5 -> 1.5"
"SALK_007810C","PetC",2906.17,3817.94133333333,1.2513736694948,3,0,"0.5 -> 1.5"
"SALK_007815C","PetC",941.6125,5472.3115,5.74447611170689,2,0,"1.5 -> Inf"
"SALK_007854C","PetC",1449.39366666667,3721.00033333333,2.57416779284309,6,0,"1.5 -> Inf"
"SALK_007876C","PetC",1874.1835,8521.715,7.0533680898662,2,0,"1.5 -> Inf"
"SALK_007896C","PetC",1293.001,1698.9025,1.48534157875363,5,4,"0.5 -> 1.5"
"SALK_007942C","PetC",3894.5536,1772.0684,1.01826213615908,5,0,"0.5 -> 1.5"
"SALK_007983C","PetC",3137.9975,7150.008,2.28296345119644,2,0,"1.5 -> Inf"
"SALK_008015C","PetC",1571.531,1308.91,0.865266338376703,2,0,"0.5 -> 1.5"
"SALK_008035C","PetC",63.9855,3021.749,74.8711130768812,2,0,"1.5 -> Inf"
"SALK_008036C","PetC",1849.69125,1270.65025,2.0009413558551,4,0,"1.5 -> Inf"
"SALK_008037C","PetC",3880.6348,1970.7938,0.868251442512233,5,0,"0.5 -> 1.5"
"SALK_008039C","PetC",NA,NA,NA,0,1,NA
"SALK_008040C","PetC",1059.531,1473.178,1.38781904134367,2,2,"0.5 -> 1.5"
"SALK_008061C","PetC",4314.79733333333,1824.213,0.0889634765072822,4,0,"0 -> 0.5"
"SALK_008065C","PetC",461.314,2536.799,5.49907221545412,1,1,"1.5 -> Inf"
"SALK_008101C","PetC",1019.849,1384.263,1.3573215250493,1,1,"0.5 -> 1.5"
"SALK_008113C","PetC",236.882666666667,513.199333333333,3.0193967648529,3,4,"1.5 -> Inf"
"SALK_008160C","PetC",774.092,3383.87,4.37140546601696,1,1,"1.5 -> Inf"
"SALK_008188C","PetC",79.071,3216.456,63.4015915039625,2,0,"1.5 -> Inf"
"SALK_008201C","PetC",1983.608,5654.801,2.98417949507636,2,0,"1.5 -> Inf"
"SALK_008202C","PetC",NA,NA,NA,0,3,NA
"SALK_008319C","PetC",2963.669,6863.422,2.26859731983213,2,0,"1.5 -> Inf"
"SALK_008335C","PetC",262.192,175.778,0.670417098919875,1,5,"0.5 -> 1.5"
"SALK_008365C","PetC",2025.1705,675.27625,1.31317405965573,4,1,"0.5 -> 1.5"
"SALK_008401C","PetC",1855.19625,6371.61375,3.63038080932945,4,2,"1.5 -> Inf"
"SALK_008433C","PetC",1270.8345,4821.895,3.28172110037253,2,3,"1.5 -> Inf"
"SALK_008450C","PetC",403.314,2864.92,7.1034479338679,1,1,"1.5 -> Inf"
"SALK_008458C","PetC",968.355,5896.9475,6.29069878419493,2,0,"1.5 -> Inf"
"SALK_008473C","PetC",1215.893,1034.706,26.1410800045294,4,0,"1.5 -> Inf"
"SALK_008479C","PetC",1022.263,1357.678,1.32811028081815,1,1,"0.5 -> 1.5"
"SALK_008495C","PetC",1925.6945,9752.286,7.33233476320157,2,0,"1.5 -> Inf"
"SALK_008497C","PetC",1785.506,2518.067,1.40503713150691,2,0,"0.5 -> 1.5"
"SALK_008519C","PetC",3065.456,1975.627,0.644480625394721,1,1,"0.5 -> 1.5"
"SALK_008526C","PetC",1127.734,5659.6895,4.91019343747367,2,0,"1.5 -> Inf"
"SALK_008535C","PetC",2361.81,3070.8855,1.86593464966516,4,1,"1.5 -> Inf"
"SALK_008567C","PetC",2173.56775,4477.5655,2.03315645271935,4,3,"1.5 -> Inf"
"SALK_008577C","PetC",930.092,3051.749,3.28112595313152,1,1,"1.5 -> Inf"
"SALK_008594C","PetC",821.759,7432.851,9.58031078638891,2,0,"1.5 -> Inf"
"SALK_008634C","PetC",708.620333333333,5346.56433333333,23.8720536354565,3,2,"1.5 -> Inf"
"SALK_008646C","PetC",2816.9922,1521.3266,0.74545766330857,5,0,"0.5 -> 1.5"
"SALK_008667C","PetC",4162.985,2725.651,0.674412437812447,4,1,"0.5 -> 1.5"
"SALK_008680C","PetC",2059.3252,5079.2592,2.37467070406252,5,0,"1.5 -> Inf"
"SALK_008708C","PetC",1080.916,6037.604,5.65823769917723,2,0,"1.5 -> Inf"
"SALK_008732C","PetC",888.849,2160.799,2.4310079664825,1,1,"1.5 -> Inf"
"SALK_008740C","PetC",1152.213,2605.163,2.26100816428907,1,1,"1.5 -> Inf"
"SALK_008750C","PetC",1817.113,4116.205,2.2652443739052,2,0,"1.5 -> Inf"
"SALK_008753C","PetC",976.0015,5522.215,5.66883751993924,2,0,"1.5 -> Inf"
"SALK_008757C","PetC",1973.26766666667,9143.2005,16.5237046842844,3,1,"1.5 -> Inf"
"SALK_008760C","PetC",493.435,3112.627,6.30807907829805,1,1,"1.5 -> Inf"
"SALK_008770C","PetC",1523.042,1394.335,0.91549346636534,1,1,"0.5 -> 1.5"
"SALK_008775C","PetC",1637.073,5229.3155,3.23214085365148,2,0,"1.5 -> Inf"
"SALK_008782C","PetC",833.263,1558.092,1.8698682168775,1,1,"1.5 -> Inf"
"SALK_008788C","PetC",97.5455,2331.481,24.0265438986377,2,0,"1.5 -> Inf"
"SALK_008849C","PetC",1255.393,5153.35825,5.05853697007146,4,0,"1.5 -> Inf"
"SALK_008867C","PetC",2284.9115,4064.5935,1.75274712796734,2,0,"1.5 -> Inf"
"SALK_008897C","PetC",269.314,547.849,2.03423884387741,1,0,"1.5 -> Inf"
"SALK_008905C","PetC",1148.1525,802.824,0.684242616247339,2,1,"0.5 -> 1.5"
"SALK_008916C","PetC",71.778,375.971,5.23796985148653,1,0,"1.5 -> Inf"
"SALK_008921C","PetC",1877.213,2957.163,1.57529433260903,1,1,"1.5 -> Inf"
"SALK_008924C","PetC",1182.263,2156.506,1.82404930205885,1,5,"1.5 -> Inf"
"SALK_008944C","PetC",1065.33975,5820.28483333333,17.968279103015,6,1,"1.5 -> Inf"
"SALK_008945C","PetC",2887.56733333333,2034.75566666667,0.625866846548436,3,0,"0.5 -> 1.5"
"SALK_008946C","PetC",2674.194,7483.5685,2.80192966881856,2,0,"1.5 -> Inf"
"SALK_008978C","PetC",758.178,3194.163,4.25498078269442,2,0,"1.5 -> Inf"
"SALK_008982C","PetC",1220.62433333333,6952.10666666667,6.71337199538861,3,1,"1.5 -> Inf"
"SALK_008986C","PetC",1137.77,2936.255,2.58071051266952,1,9,"1.5 -> Inf"
"SALK_008996C","PetC",1660.7195,401.824,0.268258831622328,2,0,"0 -> 0.5"
"SALK_009001C","PetC",938.178,2784.6025,3.00900079942794,2,0,"1.5 -> Inf"
"SALK_009003C","PetC",2205.194875,899.735714285714,0.953335382180654,8,2,"0.5 -> 1.5"
"SALK_009092C","PetC",NA,281.142,NA,1,1,NA
"SALK_009120C","PetC",527.7885,2067.0665,4.52379377519826,2,2,"1.5 -> Inf"
"SALK_009160C","PetC",186.435,2089.749,11.2089950921233,1,1,"1.5 -> Inf"
"SALK_009185C","PetC",3204.0566,1627.5168,0.977062441782084,5,0,"0.5 -> 1.5"
"SALK_009186C","PetC",2264.85733333333,2064.47666666667,0.833085511441751,3,3,"0.5 -> 1.5"
"SALK_009220C","PetC",678.577,5740.826,8.70204225459452,2,0,"1.5 -> Inf"
"SALK_009315C","PetC",4157.5804,4038.2695,1.92567308632235,6,0,"1.5 -> Inf"
"SALK_009346C","PetC",343.0205,2405.86,13.5602117893958,2,1,"1.5 -> Inf"
"SALK_009363C","PetC",269.021,1811.506,6.73369736935035,1,1,"1.5 -> Inf"
"SALK_009366C","PetC",2136.1638,6364.9745,4.24417054697944,5,0,"1.5 -> Inf"
"SALK_009384C","PetC",1861.51425,7285.19425,4.98231475403448,4,0,"1.5 -> Inf"
"SALK_009405C","PetC",1598.9066,2879.6506,1.97433764956403,5,0,"1.5 -> Inf"
"SALK_009406C","PetC",457.849,656.642,1.44472581934394,2,1,"0.5 -> 1.5"
"SALK_009421C","PetC",85.485,1638.92,19.1720184827748,1,1,"1.5 -> Inf"
"SALK_009456C","PetC",2038.575,6170.785,3.32142789319926,4,0,"1.5 -> Inf"
"SALK_009495C","PetC",2073.355,7109.7005,3.88780694903134,2,0,"1.5 -> Inf"
"SALK_009496C","PetC",616.056,1596.6525,2.47815448249139,2,0,"1.5 -> Inf"
"SALK_009503C","PetC",304.728,2491.335,8.17560250452863,1,1,"1.5 -> Inf"
"SALK_009505C","PetC",191.8745,1753.774,9.91808264530995,2,0,"1.5 -> Inf"
"SALK_009521C","PetC",7882.531,3092.7945,0.678725260046204,5,0,"0.5 -> 1.5"
"SALK_009536C","PetC",1500.987,5006.912,3.26296525028939,2,0,"1.5 -> Inf"
"SALK_009538C","PetC",1420.3756,3341.6566,11.837078089635,5,0,"1.5 -> Inf"
"SALK_009578C","PetC",1326.345,3755.805,2.90377474124539,2,2,"1.5 -> Inf"
"SALK_009598C","PetC",1293.799,2763.627,2.13605590976651,1,1,"1.5 -> Inf"
"SALK_009619C","PetC",1608.719,3089.2195,1.46031862561284,2,1,"0.5 -> 1.5"
"SALK_009621C","PetC",2691.0282,2558.861,2.38609351309112,5,12,"1.5 -> Inf"
"SALK_009627C","PetC",154.728,532.678,3.44267359495373,1,1,"1.5 -> Inf"
"SALK_009629C","PetC",137.071,2333.263,17.0222950149922,1,2,"1.5 -> Inf"
"SALK_009665C","PetC",2473.06775,6262.09575,2.98287173322944,4,2,"1.5 -> Inf"
"SALK_009683C","PetC",3755.24425,2622.47675,8.601734749554,4,0,"1.5 -> Inf"
"SALK_009687C","PetC",3591.5492,1798.4198,0.888167612665904,5,0,"0.5 -> 1.5"
"SALK_009697C","PetC",471.042,1667.194,3.82149150181937,2,0,"1.5 -> Inf"
"SALK_009706C","PetC",7559.4825,3970.31866666667,0.583736083072645,3,1,"0.5 -> 1.5"
"SALK_009725C","PetC",1205.556,1019.263,0.845471301208737,1,1,"0.5 -> 1.5"
"SALK_009751C","PetC",580.6885,5702.9975,10.3865876704735,2,0,"1.5 -> Inf"
"SALK_009776C","PetC",NA,NA,NA,0,18,NA
"SALK_009798C","PetC",1751.1985,3605.0725,2.37044002426171,2,0,"1.5 -> Inf"
"SALK_009800C","PetC",2229.7195,7239.7505,3.21513303979412,2,0,"1.5 -> Inf"
"SALK_009815C","PetC",1175.604,2412.251,2.81444674525721,3,0,"1.5 -> Inf"
"SALK_009818C","PetC",1038.9346,1785.2442,1.76064475830875,5,1,"1.5 -> Inf"
"SALK_009846C","PetC",2924.76225,6260.9975,2.16677547168828,4,3,"1.5 -> Inf"
"SALK_009870C","PetC",482.435,2419.1525,5.08437450065888,2,0,"1.5 -> Inf"
"SALK_009879C","PetC",1702.00925,2333.9055,1.30005635066898,4,1,"0.5 -> 1.5"
"SALK_009918C","PetC",1973.548,5514.1895,2.7822710074189,2,0,"1.5 -> Inf"
"SALK_009930C","PetC",2441.6085,6187.801,2.53439039198963,2,0,"1.5 -> Inf"
"SALK_009935C","PetC",673.91,958.642,0.954446011859667,2,0,"0.5 -> 1.5"
"SALK_0099440C","PetC",7902.8415,3605.698,NA,5,0,NA
"SALK_009950C","PetC",3594.861,5432.518,1.51119000150493,1,0,"1.5 -> Inf"
"SALK_009963C","PetC",782.113,5855.861,7.48723138472318,1,0,"1.5 -> Inf"
"SALK_009967C","PetC",4277.983,2077.669,0.485665557810772,1,0,"0 -> 0.5"
"SALK_009968C","PetC",51.485,556.142,10.8020200058269,1,2,"1.5 -> Inf"
"SALK_009970C","PetC",NA,NA,NA,0,3,NA
"SALK_009990C","PetC",68.485,607.92,8.87668832591078,1,1,"1.5 -> Inf"
"SALK_010061C","PetC",2500.73655555556,1706.72211111111,1.56428653413409,9,3,"1.5 -> Inf"
"SALK_010077C","PetC",692.5588,5749.8368,14.6994533260282,5,0,"1.5 -> Inf"
"SALK_010107C","PetC",677.577,6187.468,9.13175624320188,1,0,"1.5 -> Inf"
"SALK_010131C","PetC",1797.477,10961.468,6.09825216122376,1,0,"1.5 -> Inf"
"SALK_010153C","PetC",2147.56033333333,4007.793,1.8391266443056,3,0,"1.5 -> Inf"
"SALK_010159C","PetC",810.506,1532.841,1.8912148707104,1,1,"1.5 -> Inf"
"SALK_010192C","PetC",738.7025,2132.6525,2.87724999766595,2,1,"1.5 -> Inf"
"SALK_010208C","PetC",1821.53666666667,5661.245,5.6203337107173,3,0,"1.5 -> Inf"
"SALK_010216C","PetC",2055.7695,6297.10825,2.99878006844727,4,3,"1.5 -> Inf"
"SALK_010280C","PetC",1778.93971428571,5203.28228571429,4.77096491989938,7,0,"1.5 -> Inf"
"SALK_010286C","PetC",NA,NA,NA,0,1,NA
"SALK_010288C","PetC",509.092,537.163,1.05513934612997,1,0,"0.5 -> 1.5"
"SALK_010308C","PetC",84.607,1014.042,11.9853203635633,1,1,"1.5 -> Inf"
"SALK_010311C","PetC",1546.891,9422.418,6.09119711731466,1,0,"1.5 -> Inf"
"SALK_010330C","PetC",842.991,5874.64,6.96880512366087,1,0,"1.5 -> Inf"
"SALK_010402C","PetC",82.899,1249.335,15.0705677993703,1,1,"1.5 -> Inf"
"SALK_010406C","PetC",232.607,272.021,1.16944459968961,1,0,"0.5 -> 1.5"
"SALK_010411C","PetC",NA,251.607,NA,1,1,NA
"SALK_010439C","PetC",4521.876,6517.8865,1.44445006756069,2,0,"0.5 -> 1.5"
"SALK_010448C","PetC",49.071,513.7025,11.6211815532596,2,1,"1.5 -> Inf"
"SALK_010462C","PetC",2795.912,7409.861,2.6502482910764,1,0,"1.5 -> Inf"
"SALK_010499C","PetC",1439.4915,7119.0435,5.18109245042165,2,0,"1.5 -> Inf"
"SALK_010506C","PetC",84.839,310.435,6.28869216433028,2,1,"1.5 -> Inf"
"SALK_010543C","PetC",8865.79,NA,NA,1,0,NA
"SALK_010561C","PetC",196.142,710.799,3.62390003160975,1,1,"1.5 -> Inf"
"SALK_010572C","PetC",1367.40525,6384.392,5.96408767597444,4,0,"1.5 -> Inf"
"SALK_010574C","PetC",1825.3805,8521.472,5.64824149664404,2,0,"1.5 -> Inf"
"SALK_010581C","PetC",1982.971,2182.506,1.10062426530696,1,1,"0.5 -> 1.5"
"SALK_010647C","PetC",3034.6765,4591.43675,1.56457042263743,4,4,"1.5 -> Inf"
"SALK_010664C","PetC",1085.77,4960.861,4.56897961815117,1,0,"1.5 -> Inf"
"SALK_010667C","PetC",2452.92875,4534.775,1.88457559661168,4,0,"1.5 -> Inf"
"SALK_010673C","PetC",2017.79,4117.276,2.04048786048102,1,0,"1.5 -> Inf"
"SALK_010675C","PetC",768.5386,5854.1722,11.1082012581597,5,0,"1.5 -> Inf"
"SALK_010690C","PetC",NA,176.142,NA,1,1,NA
"SALK_010693C","PetC",1050.648,7197.69,6.85071498732211,1,0,"1.5 -> Inf"
"SALK_010718C","PetC",404.142,412.203,1.03559043228573,2,0,"0.5 -> 1.5"
"SALK_010825C","PetC",597.3245,1997.4205,3.3158726448839,2,0,"1.5 -> Inf"
"SALK_010836C","PetC",114.692,2383.8595,20.7826015683765,2,0,"1.5 -> Inf"
"SALK_010858C","PetC",189.96,1245.5315,8.10352932428045,2,0,"1.5 -> Inf"
"SALK_010865C","PetC",200.399,2264.1775,11.2998567396833,2,0,"1.5 -> Inf"
"SALK_010871C","PetC",73.1315,375.4955,5.54223046459711,2,0,"1.5 -> Inf"
"SALK_010911C","PetC",942.698,8241.64,8.7426089797581,1,0,"1.5 -> Inf"
"SALK_010945C","PetC",NA,NA,NA,0,1,NA
"SALK_010957C","PetC",930.7286,6514.1438,11.448983154336,5,0,"1.5 -> Inf"
"SALK_011005C","PetC",599.4862,5705.4466,11.8746314134432,5,0,"1.5 -> Inf"
"SALK_011014C","PetC",1682.618,5651.086,3.78179842275592,4,0,"1.5 -> Inf"
"SALK_011043C","PetC",676.617,1378.092,2.18319311935246,2,0,"1.5 -> Inf"
"SALK_011077C","PetC",1971.697,3358.96333333333,1.98272456671786,3,5,"1.5 -> Inf"
"SALK_011100C","PetC",333.7885,1490.9455,4.37700803153602,2,0,"1.5 -> Inf"
"SALK_011118C","PetC",1125.506,2297.456,2.04126499547759,1,1,"1.5 -> Inf"
"SALK_011123C","PetC",127.607,166.728,1.30657409076305,1,2,"0.5 -> 1.5"
"SALK_011174C","PetC",270.2885,525.203,1.91395319397694,2,0,"1.5 -> Inf"
"SALK_011194C","PetC",3110.808,1726.8582,0.765439445580175,5,0,"0.5 -> 1.5"
"SALK_011195C","PetC",82.192,747.092,9.08959509441308,1,1,"1.5 -> Inf"
"SALK_011196C","PetC",609.4705,631.5565,1.11489118320654,2,0,"0.5 -> 1.5"
"SALK_011212C","PetC",1443.506,3450.163,2.39012723189235,1,1,"1.5 -> Inf"
"SALK_011213C","PetC",1224.3766,4152.5753,5.29462034360152,10,1,"1.5 -> Inf"
"SALK_011296C","PetC",3261.3,5012.1105,1.5288567906401,4,0,"1.5 -> Inf"
"SALK_011343C","PetC",4648.9515,3133.916,0.715053507388092,2,0,"0.5 -> 1.5"
"SALK_011385C","PetC",235.3745,3064.077,13.7664083214371,2,0,"1.5 -> Inf"
"SALK_011414C","PetC",5531.831,2306.627,NA,4,8,NA
"SALK_011420C","PetC",4074.76525,5505.595,2.26399793485877,4,0,"1.5 -> Inf"
"SALK_011422C","PetC",1117.213,3278.456,2.93449503362385,1,1,"1.5 -> Inf"
"SALK_011449C","PetC",64.192,1628.506,25.3692983549352,1,1,"1.5 -> Inf"
"SALK_011458C","PetC",777.617,3310.163,4.25004934202115,2,0,"1.5 -> Inf"
"SALK_011461C","PetC",4354.36633333333,3823.01225,1.26976196497247,4,0,"0.5 -> 1.5"
"SALK_011463C","PetC",NA,123.607,NA,1,1,NA
"SALK_011488C","PetC",3165.966,3172.4665,0.543520879352914,6,0,"0.5 -> 1.5"
"SALK_011512C","PetC",1141.799,583.703,0.542069619086212,2,0,"0.5 -> 1.5"
"SALK_011516C","PetC",2687.1355,4178.4035,1.7198537325418,4,1,"1.5 -> Inf"
"SALK_011535C","PetC",318.20275,3912.0484,19.1359396774938,5,0,"1.5 -> Inf"
"SALK_011537C","PetC",524.12225,4735.20883333333,30.6348524597605,6,2,"1.5 -> Inf"
"SALK_011581C","PetC",131.8995,1369.092,10.3511593255145,2,0,"1.5 -> Inf"
"SALK_011610C","PetC",2127.4515,5743.851,3.07989582942167,2,0,"1.5 -> Inf"
"SALK_011614C","PetC",602.092,809.092,1.34380127953868,1,1,"0.5 -> 1.5"
"SALK_011633C","PetC",2202.2445,5334.1185,2.82651270681619,2,0,"1.5 -> Inf"
"SALK_011661C","PetC",NA,NA,NA,0,5,NA
"SALK_011681C","PetC",139.5815,466.2635,3.31710425490064,2,0,"1.5 -> Inf"
"SALK_011695C","PetC",383.435,858.263,2.23835330629703,1,0,"1.5 -> Inf"
"SALK_011720C","PetC",1156.799,2868.749,2.4799027315895,1,1,"1.5 -> Inf"
"SALK_011787C","PetC",1932.92,1645.6275,0.880437770343603,2,0,"0.5 -> 1.5"
"SALK_011795C","PetC",957.092,1377.713,1.44086899529031,2,0,"0.5 -> 1.5"
"SALK_011802C","PetC",404.2885,2818.8595,7.33163104142473,2,0,"1.5 -> Inf"
"SALK_011806C","PetC",580.708,1593.3425,3.63205163642826,4,1,"1.5 -> Inf"
"SALK_011818C","PetC",92.071,2356.971,25.5994938688621,1,2,"1.5 -> Inf"
"SALK_011825C","PetC",NA,NA,NA,0,3,NA
"SALK_011832C","PetC",5112.66633333333,4334.684,2.30279865863107,4,0,"1.5 -> Inf"
"SALK_011841C","PetC",821.4705,997.0315,1.13362194169373,2,6,"0.5 -> 1.5"
"SALK_011857C","PetC",558.556,1251.263,2.24017466467104,1,0,"1.5 -> Inf"
"SALK_011875C","PetC",1881.213,2699.481,1.43560736328345,2,0,"0.5 -> 1.5"
"SALK_011879C","PetC",4497.1735,3000.552,2.97287676178673,2,2,"1.5 -> Inf"
"SALK_011888C","PetC",2153.3312,4444.72675,3.93043026646278,5,1,"1.5 -> Inf"
"SALK_011892C","PetC",3189.01,15759.67225,5.19398981982251,4,0,"1.5 -> Inf"
"SALK_011915C","PetC",4866.44,8465.2355,2.1807839694266,3,0,"1.5 -> Inf"
"SALK_011921C","PetC",1362.459,3453.36575,3.44519746389133,4,0,"1.5 -> Inf"
"SALK_011937C","PetC",754.570333333333,2880.95533333333,3.80907937332674,3,3,"1.5 -> Inf"
"SALK_011991C","PetC",941.65025,633.847,2.68109035618162,4,0,"1.5 -> Inf"
"SALK_011997C","PetC",172.021,1076.213,6.25628847640695,1,1,"1.5 -> Inf"
"SALK_012001C","PetC",2217.627,2241.749,1.01087739281674,1,1,"0.5 -> 1.5"
"SALK_012040C","PetC",1940.335,NA,NA,1,1,NA
"SALK_012058C","PetC",1208.916,4278.4725,3.73216961422252,2,0,"1.5 -> Inf"
"SALK_012090C","PetC",2580.308,4656.467,1.87842613145036,3,0,"1.5 -> Inf"
"SALK_012134C","PetC",4699.1538,2354.517,0.754494789786928,5,0,"0.5 -> 1.5"
"SALK_012144C","PetC",1359.1585,5575.8615,4.19237544916561,2,0,"1.5 -> Inf"
"SALK_012170C","PetC",691.3345,9458.972,17.3785845306437,2,0,"1.5 -> Inf"
"SALK_012179C","PetC",938.9955,620.2885,0.657383892989317,2,1,"0.5 -> 1.5"
"SALK_012209C","PetC",837.4305,8060.416,9.5194901358679,2,0,"1.5 -> Inf"
"SALK_012258C","PetC",308.314,1231.556,3.99448614075261,1,0,"1.5 -> Inf"
"SALK_012278C","PetC",8183.426,5713.87,0.698224679981221,1,0,"0.5 -> 1.5"
"SALK_012281C","PetC",1295.719,7847.761,6.05668435825978,1,0,"1.5 -> Inf"
"SALK_012299C","PetC",661.3444,5948.0564,14.4167475230213,5,0,"1.5 -> Inf"
"SALK_012303C","PetC",225.142,1613.213,7.1653134466248,1,0,"1.5 -> Inf"
"SALK_012323C","PetC",639.592,153.3995,0.236337153071967,2,3,"0 -> 0.5"
"SALK_012345C","PetC",9380.962,7013.477,0.747628761314671,1,0,"0.5 -> 1.5"
"SALK_012362C","PetC",454.385,7164.569,15.7676177690725,1,0,"1.5 -> Inf"
"SALK_012376C","PetC",1969.3595,3209.809,1.66607255217734,2,0,"1.5 -> Inf"
"SALK_012380C","PetC",729.849333333333,880.199,1.74640362183949,3,0,"1.5 -> Inf"
"SALK_012409C","PetC",251.435,2892.335,11.5033109948893,1,0,"1.5 -> Inf"
"SALK_012413C","PetC",444.46,2105.7635,5.49327887710569,2,1,"1.5 -> Inf"
"SALK_012424C","PetC",3894.8366,1779.3612,0.710639650331794,5,0,"0.5 -> 1.5"
"SALK_012431C","PetC",170.435,260.728,1.52977968140347,1,0,"1.5 -> Inf"
"SALK_012446C","PetC",560.728,1792.678,3.19705454337932,1,0,"1.5 -> Inf"
"SALK_012466C","PetC",1219.385,2289.6525,1.94300008803388,2,0,"1.5 -> Inf"
"SALK_012467C","PetC",384.435,1134.678,2.95154707557845,1,0,"1.5 -> Inf"
"SALK_012475C","PetC",5688.811,3634.74,0.638927888446285,1,0,"0.5 -> 1.5"
"SALK_012491C","PetC",142.314,716.678,5.03589246314488,1,0,"1.5 -> Inf"
"SALK_012507C","PetC",278.6315,2186.53966666667,7.49236321280578,3,0,"1.5 -> Inf"
"SALK_012513C","PetC",4037.4304,4438.56025,1.73141375677191,5,0,"1.5 -> Inf"
"SALK_012514C","PetC",5136.4725,4086.119,0.853136683302243,2,0,"0.5 -> 1.5"
"SALK_012546C","PetC",215.728,1859.92,8.62159756730698,1,0,"1.5 -> Inf"
"SALK_012553C","PetC",2953.26225,4814.4515,1.68964037971553,4,0,"1.5 -> Inf"
"SALK_012562C","PetC",163.1675,768.935,4.08282091891238,2,2,"1.5 -> Inf"
"SALK_012568C","PetC",289.46,1654.824,7.82556826883149,2,1,"1.5 -> Inf"
"SALK_012577C","PetC",3577.70125,5435.12825,1.51415100156088,4,0,"1.5 -> Inf"
"SALK_012586C","PetC",827.991,NA,NA,1,0,NA
"SALK_012596C","PetC",634.092,1688.627,2.66306308863698,1,0,"1.5 -> Inf"
"SALK_012605C","PetC",8610.891,7207.406,0.837010478938823,1,0,"0.5 -> 1.5"
"SALK_012626C","PetC",5505.719,7736.355,1.40514890062497,1,0,"0.5 -> 1.5"
"SALK_012655C","PetC",3367.1285,1915.686,1.84665101914488,4,0,"1.5 -> Inf"
"SALK_012657C","PetC",2087.14825,6539.0905,3.59621368414766,4,0,"1.5 -> Inf"
"SALK_012695C","PetC",1375.088,5964.119,4.97806110601837,2,0,"1.5 -> Inf"
"SALK_012709C","PetC",3349.987,9212.447,4.16804298108051,2,0,"1.5 -> Inf"
"SALK_012713C","PetC",2685.69,7462.447,2.77859581708984,1,1,"1.5 -> Inf"
"SALK_012739C","PetC",NA,NA,NA,0,1,NA
"SALK_012763C","PetC",2059.2385,3250.46966666667,1.46934145992698,3,0,"0.5 -> 1.5"
"SALK_012792C","PetC",1432.0315,917.117,0.65215987075626,2,0,"0.5 -> 1.5"
"SALK_012839C","PetC",1419.897,2446.21333333333,1.76727736533156,3,0,"1.5 -> Inf"
"SALK_012846C","PetC",1896.035,2832.97733333333,1.50505669057418,3,0,"1.5 -> Inf"
"SALK_012847C","PetC",2323.188,2324.8345,0.997069600122651,2,0,"0.5 -> 1.5"
"SALK_012858C","PetC",496.9095,1246.203,1.86715657767009,2,1,"1.5 -> Inf"
"SALK_012862C","PetC",2689.5764,2869.7695,3.39968049022847,6,0,"1.5 -> Inf"
"SALK_012863C","PetC",NA,NA,NA,0,4,NA
